3.058910000000000000e+05,3.897043330063727495e-01,5.718827858803796182e+00,2.300000000000000000e+01
6.219420000000000000e+05,1.856426221996639314e-01,-4.580206436153577698e-02,7.500000000000000000e+01
3.334960000000000000e+05,4.289673645769468968e-01,2.619388131206314085e+01,6.400000000000000000e+01
2.815550000000000000e+05,1.298968581050859439e-01,8.247651857060789737e+00,5.000000000000000000e+01
7.112310000000000000e+05,4.309132121977881091e-01,2.054608700895804319e+01,7.200000000000000000e+01
3.787810000000000000e+05,4.579970135305086454e-01,1.346490251376149772e+01,5.800000000000000000e+01
3.184410000000000000e+05,6.418717999526804552e-02,6.343318081047637058e+00,4.300000000000000000e+01
6.720230000000000000e+05,1.716360816155086955e-01,6.340926096852378180e+00,3.600000000000000000e+01
7.280760000000000000e+05,1.422846439845492361e-01,1.196017595115698562e+01,4.500000000000000000e+01
4.791280000000000000e+05,8.460758946578199602e-01,2.429390139968445794e+01,1.180000000000000000e+02
4.667140000000000000e+05,3.657440316983355255e-01,3.459220709132009297e-01,8.100000000000000000e+01
4.766690000000000000e+05,4.857961466606058321e-01,5.726535148761922756e+01,7.000000000000000000e+01
3.798170000000000000e+05,1.785038238708606673e-01,5.112111960936029931e+00,2.700000000000000000e+01
2.046760000000000000e+05,8.813129021371518546e-02,2.393336267271072870e+01,6.300000000000000000e+01
8.422350000000000000e+05,2.587526223640307377e-01,6.017927185689208258e+00,2.500000000000000000e+01
6.455190000000000000e+05,4.997509166581086681e-01,6.627293810369422999e+00,9.000000000000000000e+01
2.849420000000000000e+05,7.389094165371123957e-01,6.397513540166018586e+00,1.900000000000000000e+01
7.499670000000000000e+05,5.140526346701888016e-01,5.036762949132692313e+01,9.200000000000000000e+01
5.720130000000000000e+05,6.076552977931254373e-01,7.401496341168213533e+00,9.400000000000000000e+01
5.585460000000000000e+05,1.262260150572601936e-01,3.982745959076427589e+00,5.900000000000000000e+01
3.854520000000000000e+05,5.662407100576996033e-01,7.688087404962542060e+00,1.200000000000000000e+01
8.183660000000000000e+05,1.366687941398180839e-01,3.262985309205876039e+00,5.400000000000000000e+01
5.734070000000000000e+05,2.149457872280639559e-01,2.119803761436237011e+01,4.400000000000000000e+01
3.216910000000000000e+05,1.458471114126228541e-01,1.989077991693346448e+01,5.000000000000000000e+01
1.419480000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.618300000000000000e+05,3.495291183482632236e-01,1.142011940853624274e+01,2.000000000000000000e+01
7.820840000000000000e+05,5.644731424896116678e-01,1.079958651851474372e+01,2.300000000000000000e+01
9.577430000000000000e+05,2.947307227355000503e-01,6.297151534552593688e+00,3.800000000000000000e+01
8.371470000000000000e+05,1.631305128218213940e-01,2.470238703900490762e+01,6.100000000000000000e+01
6.466500000000000000e+05,3.263943475401084315e-01,4.161010566142087086e+00,7.300000000000000000e+01
4.972780000000000000e+05,1.444352893121285675e-01,1.839672883434739958e+01,4.300000000000000000e+01
7.648780000000000000e+05,1.833240009473038612e-01,1.179748710868746819e+01,7.200000000000000000e+01
7.782210000000000000e+05,4.177357612177857726e-01,4.035724244427502327e+00,2.200000000000000000e+01
3.419220000000000000e+05,8.371902712152964332e-01,8.011225927473741848e+00,1.010000000000000000e+02
5.896100000000000000e+05,6.754860842678754862e-01,2.134357231295147539e+00,1.500000000000000000e+01
9.656690000000000000e+05,1.860664445199559924e-01,2.110989539335088594e+01,6.200000000000000000e+01
9.687180000000000000e+05,3.368190412329917782e-01,3.110363932837663370e+01,6.400000000000000000e+01
1.141910000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
8.628930000000000000e+05,2.180269910717528292e-01,2.368611767467593943e+00,6.200000000000000000e+01
7.238190000000000000e+05,2.847907342387261398e-01,3.562548003507378880e+00,6.700000000000000000e+01
6.864480000000000000e+05,2.981998169369032281e-01,1.027097624397707776e+01,3.200000000000000000e+01
1.340680000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.759110000000000000e+05,1.265881109201113519e-01,6.362311216669819025e+00,5.600000000000000000e+01
8.380600000000000000e+05,2.369577554971131206e-01,2.382699913961669580e+00,6.100000000000000000e+01
2.273770000000000000e+05,1.746039503361987433e-01,3.112117444051698989e+00,5.700000000000000000e+01
8.003090000000000000e+05,2.780002689292535578e-01,8.108370266914864288e+00,6.100000000000000000e+01
9.828320000000000000e+05,5.877318719929837121e-01,1.766142903729251756e+01,7.900000000000000000e+01
2.974420000000000000e+05,1.888722397654213347e-01,9.120240536828976730e+00,6.000000000000000000e+01
5.436960000000000000e+05,2.450791167776679991e-01,2.107615187256483225e+00,3.100000000000000000e+01
2.058810000000000000e+05,3.768483513975361410e-01,1.401797842412530315e+01,6.600000000000000000e+01
3.459980000000000000e+05,3.377049073829259118e-01,3.567652421538976437e+00,7.700000000000000000e+01
3.771320000000000000e+05,5.014975340493457168e-01,1.173813141926328685e-01,2.000000000000000000e+01
9.171450000000000000e+05,1.297283011716827694e-01,1.365237851341887065e+01,4.500000000000000000e+01
1.437620000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
6.870060000000000000e+05,1.714242617762322118e-01,5.793566918281031874e+00,6.900000000000000000e+01
5.850520000000000000e+05,4.126418282534257548e-02,5.013914221228700896e+00,4.400000000000000000e+01
7.413010000000000000e+05,4.922097412459977006e-01,6.793620089859931710e+00,9.700000000000000000e+01
8.930850000000000000e+05,7.126814555860559730e-02,1.404094699892220532e+01,4.600000000000000000e+01
1.589120000000000000e+05,1.629977912855083144e-01,1.775137094574929364e+01,5.800000000000000000e+01
1.308030000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
6.880570000000000000e+05,5.751996150586107248e-01,1.623534917215735618e+01,5.000000000000000000e+01
9.980090000000000000e+05,8.536790021046784804e-02,2.167423060076573904e+01,5.300000000000000000e+01
4.041550000000000000e+05,4.370716219336668873e-01,5.660562461654628841e+00,8.300000000000000000e+01
2.319250000000000000e+05,3.251768295322258751e-01,1.833308415576407668e+01,7.100000000000000000e+01
6.565050000000000000e+05,1.207486393816304682e-01,8.683262722015760104e+00,3.200000000000000000e+01
4.017510000000000000e+05,1.755725392074406754e-01,1.546919506696029956e+00,4.100000000000000000e+01
4.675740000000000000e+05,5.375891579334569903e-02,3.603847344425302968e+00,4.100000000000000000e+01
4.904910000000000000e+05,4.147421919155880876e-01,2.029785010229923081e+00,1.200000000000000000e+01
3.324780000000000000e+05,3.026698459587779944e-01,1.988786288129571034e+01,3.700000000000000000e+01
6.030770000000000000e+05,3.407631718574150037e-02,4.614652638863791623e+00,5.400000000000000000e+01
2.488290000000000000e+05,1.378025633615806433e-01,9.372382093490891464e+00,8.000000000000000000e+01
8.067120000000000000e+05,2.685002305480899132e-01,1.806679689286685431e+00,6.900000000000000000e+01
5.885510000000000000e+05,2.812369473507820850e-01,1.147336559063052164e+01,2.500000000000000000e+01
4.502590000000000000e+05,1.859418726173630576e-01,1.073414911344810108e+01,3.800000000000000000e+01
9.516040000000000000e+05,5.184978254601967373e-01,1.539589904476264337e+01,8.100000000000000000e+01
9.383120000000000000e+05,3.239935059299803854e-01,2.334614551926004822e+01,2.300000000000000000e+01
2.938120000000000000e+05,1.281798170023531191e-01,8.045126526719123206e+00,5.200000000000000000e+01
4.675210000000000000e+05,6.620998507454738391e-01,4.288296228272687749e+00,1.700000000000000000e+01
6.544090000000000000e+05,2.229902867556638191e-01,4.707006704652430074e+01,4.500000000000000000e+01
6.510960000000000000e+05,2.486325690589837323e-01,3.424676476052626484e+00,6.100000000000000000e+01
5.421000000000000000e+05,3.815851080786364369e-01,8.834051815951625031e+00,2.800000000000000000e+01
6.665420000000000000e+05,1.250198510933360485e-01,8.591112394069798652e-01,5.700000000000000000e+01
3.171940000000000000e+05,1.834616869739402190e-01,5.177388833265506030e+00,4.500000000000000000e+01
3.015340000000000000e+05,5.745374214898166243e-02,1.152060853263668072e+01,4.500000000000000000e+01
8.909470000000000000e+05,4.290010467341943967e-02,6.348329576563298993e+00,5.500000000000000000e+01
4.301720000000000000e+05,8.348173175476537866e-02,1.466203715126023255e+01,5.200000000000000000e+01
9.796490000000000000e+05,1.837824717795094875e-01,9.628761956744336103e+00,5.000000000000000000e+01
9.591430000000000000e+05,1.586859190420014942e-01,1.864593995091915346e+01,5.100000000000000000e+01
6.897650000000000000e+05,9.242960907454011998e-02,-2.465860467213011109e+00,6.000000000000000000e+01
1.850500000000000000e+05,9.418038897586693270e-02,2.983660348821906894e+01,5.600000000000000000e+01
2.185870000000000000e+05,8.510868315784336779e-01,2.003333600481533416e+00,1.200000000000000000e+01
5.473770000000000000e+05,4.753587723818696320e-01,2.890977121269487693e+00,6.900000000000000000e+01
8.444040000000000000e+05,5.779353941066167621e-01,1.626373476297580112e+01,2.200000000000000000e+01
3.911250000000000000e+05,1.644374721787351945e-01,7.388415248703333660e+00,5.400000000000000000e+01
4.794540000000000000e+05,2.566627715121807540e-01,4.664362218757952760e+00,9.200000000000000000e+01
5.575430000000000000e+05,3.525135445694932423e-01,1.050666013018239298e+01,2.500000000000000000e+01
3.667120000000000000e+05,2.934096208631860048e-01,9.327451457121675560e+00,7.100000000000000000e+01
8.459410000000000000e+05,9.800544978618483394e-02,7.628722857303906757e+00,3.100000000000000000e+01
3.754790000000000000e+05,7.156669610152275318e-01,7.723149453283692623e+00,2.100000000000000000e+01
1.886720000000000000e+05,3.647586431032331933e-02,3.713765414721050373e+00,3.700000000000000000e+01
1.055720000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
6.538600000000000000e+05,1.526528548026936660e-01,5.337885321314905340e+00,3.300000000000000000e+01
1.220200000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.923440000000000000e+05,6.292938419349045631e-01,1.545158255453599638e+00,9.800000000000000000e+01
2.692660000000000000e+05,4.166103382959399637e-01,7.956636721152413827e+00,7.600000000000000000e+01
6.665810000000000000e+05,1.528428613921484769e-01,1.275106427357466643e+01,6.500000000000000000e+01
2.770410000000000000e+05,1.435830451933075569e-01,8.311103302482688804e+00,4.500000000000000000e+01
4.171680000000000000e+05,7.810741900317628994e-02,2.646084564735416755e+00,4.800000000000000000e+01
7.367690000000000000e+05,2.431327722492844789e-01,3.120679596410254675e+01,5.100000000000000000e+01
2.388100000000000000e+05,1.743542582939706931e-01,3.596018425252891859e+01,6.600000000000000000e+01
9.130700000000000000e+05,1.191461568274235772e-01,4.722490287931664810e+00,6.000000000000000000e+01
5.368580000000000000e+05,1.651502488395633905e-01,2.968684647639984675e+01,5.600000000000000000e+01
5.677970000000000000e+05,8.371982280138313970e-02,6.147142004529435155e+00,3.900000000000000000e+01
5.694310000000000000e+05,2.046572672881037669e-01,4.707562130212256335e+00,6.900000000000000000e+01
7.657430000000000000e+05,1.589791640631945391e-01,5.577677091113399044e+00,3.100000000000000000e+01
9.583920000000000000e+05,5.165580513445460209e-01,2.388184049052561164e+01,2.100000000000000000e+01
4.270170000000000000e+05,3.794205931317997660e-01,-2.365646187782060483e+00,2.600000000000000000e+01
9.684710000000000000e+05,8.182710358991986122e-02,4.305925654889684040e+00,5.600000000000000000e+01
9.345860000000000000e+05,2.721879115409616134e-01,7.443386020364247457e+00,3.300000000000000000e+01
5.141660000000000000e+05,2.351523018957205613e-01,1.155389309392038300e+01,4.900000000000000000e+01
8.327420000000000000e+05,1.074876560192397357e-01,9.391106154079796653e+00,5.300000000000000000e+01
5.402650000000000000e+05,1.358216137098098852e-01,7.657417771262059247e+00,4.900000000000000000e+01
1.098680000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.778470000000000000e+05,6.490542910615892946e-01,7.918386293161000289e+00,2.300000000000000000e+01
6.191530000000000000e+05,1.908559035126199399e-01,1.319958491408755563e+01,6.200000000000000000e+01
4.674320000000000000e+05,1.630725977518610870e-01,3.126172791360714243e+00,3.600000000000000000e+01
2.509580000000000000e+05,2.189478126669077152e-01,9.101737002331878656e+00,4.500000000000000000e+01
8.893130000000000000e+05,3.593524619374500184e-01,-4.205481871961871398e-01,8.800000000000000000e+01
7.970880000000000000e+05,1.595670955060418672e-01,8.296617806188248068e+00,5.400000000000000000e+01
8.076480000000000000e+05,7.230794852422737229e-01,3.556374542850342380e-01,9.700000000000000000e+01
8.403320000000000000e+05,2.908203195728481516e-01,2.444855040314982020e+01,4.200000000000000000e+01
6.573890000000000000e+05,5.253214718771813674e-01,7.024578008794312822e+00,2.000000000000000000e+01
6.421160000000000000e+05,1.466560981473470915e-01,1.595498220605509498e+00,5.300000000000000000e+01
5.484190000000000000e+05,1.198470822986227868e-01,-1.055980457098573355e+00,5.000000000000000000e+01
8.428480000000000000e+05,2.640850987528228777e-01,3.736151715130845652e+00,1.050000000000000000e+02
4.221600000000000000e+05,2.870534020612652837e-01,2.892864273718140922e+00,3.200000000000000000e+01
6.466010000000000000e+05,6.278599255351582364e-01,3.650904280966517756e+00,2.600000000000000000e+01
6.673420000000000000e+05,1.639458321677297603e-01,2.284062395517119093e+00,5.500000000000000000e+01
1.935850000000000000e+05,7.495576874571570347e-02,6.154912076054221970e+00,4.800000000000000000e+01
6.722740000000000000e+05,8.385598831819109089e-02,1.062097778788063351e+01,3.800000000000000000e+01
7.004800000000000000e+05,5.251508134004573281e-01,6.433712229545500705e+00,1.600000000000000000e+01
5.324170000000000000e+05,1.888674938031730255e-01,5.209302350426549211e+00,3.200000000000000000e+01
8.883800000000000000e+05,8.273869219182364287e-02,-1.662546180401359486e+00,5.300000000000000000e+01
3.648530000000000000e+05,2.513965694760059710e-01,2.834502544938750290e+01,5.400000000000000000e+01
9.716220000000000000e+05,2.607928005854723841e-01,5.237635201173249655e+00,5.200000000000000000e+01
5.883610000000000000e+05,1.078037675431859493e-01,1.279138650795352206e+01,3.800000000000000000e+01
5.475790000000000000e+05,3.032968562042964722e-01,-8.014165659301174527e-01,6.500000000000000000e+01
1.579820000000000000e+05,8.956050658879152748e-02,1.362635666454245387e+00,4.100000000000000000e+01
9.950560000000000000e+05,2.918838303564614822e-01,2.624120836235415144e+00,1.600000000000000000e+01
9.295860000000000000e+05,3.304128566926419763e-01,-2.850516764528896907e+00,7.500000000000000000e+01
2.028410000000000000e+05,2.369804172726648062e-01,8.861981318491686466e+00,3.300000000000000000e+01
5.681380000000000000e+05,2.206258664671778558e-01,1.720587924050163764e+01,5.400000000000000000e+01
6.612930000000000000e+05,3.796319360481657523e-01,4.011598947669008375e+00,7.500000000000000000e+01
9.367850000000000000e+05,1.108653810291891362e-01,9.750796234494510273e+00,6.400000000000000000e+01
5.339380000000000000e+05,2.939903219328610651e-01,3.323684361861789061e+00,6.700000000000000000e+01
6.222450000000000000e+05,2.194554249634069198e-01,1.336808664837325367e+01,7.700000000000000000e+01
1.609340000000000000e+05,2.146882948805203528e-01,9.165045692552329371e+00,5.800000000000000000e+01
6.977320000000000000e+05,3.784121063095172710e-01,1.242307751301655827e+01,2.000000000000000000e+01
4.853340000000000000e+05,1.182915598561863624e-01,1.343677051830588987e+01,5.700000000000000000e+01
7.528110000000000000e+05,1.186036709054660854e-01,1.710993464030656241e+01,4.400000000000000000e+01
4.488820000000000000e+05,1.014640154697990793e-01,1.713171681736839203e-01,5.500000000000000000e+01
9.517260000000000000e+05,3.063419799317913528e-01,1.479357900039845930e+01,1.900000000000000000e+01
7.595080000000000000e+05,5.574903237682840018e-01,6.941536066500114543e+01,6.200000000000000000e+01
8.836970000000000000e+05,8.411692414589036493e-02,1.505557687871969286e+01,3.900000000000000000e+01
9.795160000000000000e+05,6.524589136223093999e-02,-1.111242470697328066e+00,3.000000000000000000e+01
6.469820000000000000e+05,2.016762766008660390e-01,1.469453989265288030e+01,6.300000000000000000e+01
2.083220000000000000e+05,2.024266597084748709e-01,1.042696200567415410e+01,5.100000000000000000e+01
9.864000000000000000e+05,3.350656660808641885e-01,1.611782284252889497e+01,4.700000000000000000e+01
8.994270000000000000e+05,2.817771920314793288e-01,9.288069247816091334e+00,9.300000000000000000e+01
5.461670000000000000e+05,1.923900655499866941e-01,2.076179361517427679e+01,5.000000000000000000e+01
3.826050000000000000e+05,4.594290411004987584e-01,8.704933272434875136e+00,2.900000000000000000e+01
9.781610000000000000e+05,2.195031360705131385e-01,8.303073443451351565e+00,3.500000000000000000e+01
8.899120000000000000e+05,8.653628399138528493e-02,-1.261972072240073128e+00,4.600000000000000000e+01
4.088550000000000000e+05,5.459522947583353991e-01,4.043355307139482591e+01,8.700000000000000000e+01
1.139990000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.064800000000000000e+05,4.120073658970397901e-01,4.492252028557280896e-01,8.000000000000000000e+01
1.368270000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.659350000000000000e+05,5.791220110520568509e-01,7.354222727175962149e+00,2.500000000000000000e+01
8.211180000000000000e+05,4.556939066930606463e-01,1.507472698182013993e+01,3.700000000000000000e+01
6.091530000000000000e+05,2.398332343015164847e-01,1.242785301567549183e+01,3.300000000000000000e+01
6.147210000000000000e+05,6.081703841550126222e-02,1.243274490951160161e+01,4.300000000000000000e+01
8.329260000000000000e+05,6.030654798665976424e-01,9.364020500446072148e+00,2.000000000000000000e+01
3.565020000000000000e+05,3.888432340009375654e-01,6.935364167393386126e+00,7.300000000000000000e+01
6.410060000000000000e+05,1.061098117275339314e+00,6.574569748754215404e+00,1.500000000000000000e+01
3.169670000000000000e+05,3.286383965224025649e-01,5.140264706803028716e+00,7.400000000000000000e+01
1.347420000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.344730000000000000e+05,3.016196723662690760e-01,1.093491574715836023e+01,2.100000000000000000e+01
4.551440000000000000e+05,5.627186219544286772e-01,6.762285073660120105e+00,8.200000000000000000e+01
1.221520000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.915610000000000000e+05,2.848761336348271112e-01,4.464739471092149081e+00,2.500000000000000000e+01
4.016810000000000000e+05,2.144574059085914419e-01,1.362546327477321206e+01,7.100000000000000000e+01
9.949890000000000000e+05,1.644710616184992258e-01,1.896781959365978665e+01,5.200000000000000000e+01
3.582730000000000000e+05,3.642451547031017034e-01,1.354445770044218555e+01,1.020000000000000000e+02
5.739830000000000000e+05,6.902137330174444863e-01,8.429933116503816493e+00,2.000000000000000000e+01
2.502390000000000000e+05,1.406650248577497320e-01,1.578716933184794691e+01,7.400000000000000000e+01
9.756890000000000000e+05,6.295989628142737438e-01,1.379839708264647946e+01,1.020000000000000000e+02
6.784530000000000000e+05,5.177766427398861060e-01,1.224730472515513213e+01,5.100000000000000000e+01
3.345940000000000000e+05,7.665784034624723020e-02,3.892365761382131417e+00,5.900000000000000000e+01
4.031110000000000000e+05,5.618535155066913811e-01,3.691544191978121336e+00,2.500000000000000000e+01
2.603170000000000000e+05,1.852396347428408863e-01,1.076507820743973021e+01,3.000000000000000000e+01
1.687950000000000000e+05,7.429107370877343630e-01,1.393358924947032129e+01,1.900000000000000000e+01
3.391320000000000000e+05,2.573590104062285500e-01,9.414467342313640685e+00,6.900000000000000000e+01
2.997170000000000000e+05,3.379382906069281489e-01,-1.021845502587295673e+00,1.400000000000000000e+01
6.168910000000000000e+05,3.258469244127081832e-01,1.039781000134962419e+01,7.900000000000000000e+01
9.431550000000000000e+05,2.178032249566240475e-01,1.312983273534397277e+01,6.600000000000000000e+01
1.377490000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.108550000000000000e+05,1.073487800181637530e-01,2.168654844061151721e+00,5.600000000000000000e+01
8.140430000000000000e+05,4.136280307523354516e-01,8.925975804319417506e+00,7.900000000000000000e+01
1.625570000000000000e+05,5.699660825649455198e-01,2.931911099960314715e+01,7.900000000000000000e+01
4.273780000000000000e+05,1.848189457282687354e-01,2.511460849910839954e+01,7.300000000000000000e+01
6.504830000000000000e+05,9.266090621886990952e-01,4.792540948178460880e+00,1.200000000000000000e+01
8.162600000000000000e+05,7.880359100856947352e-01,8.456114512238087855e+00,1.400000000000000000e+01
2.223320000000000000e+05,4.409513353085653398e-01,8.238030917607105152e+00,8.800000000000000000e+01
5.495660000000000000e+05,1.671415156741911101e-01,9.074477029500076952e+00,4.900000000000000000e+01
5.206810000000000000e+05,1.391600056687295472e-01,9.813446388466100956e+00,1.200000000000000000e+01
9.395580000000000000e+05,3.573776150797399742e-01,8.673910684476474842e+00,6.700000000000000000e+01
7.061730000000000000e+05,5.785298590496005255e-01,1.560016684121750075e+01,1.030000000000000000e+02
1.765830000000000000e+05,3.467482522911214948e-01,3.282783611118635037e+01,3.700000000000000000e+01
1.758590000000000000e+05,1.362869570710486256e-01,1.883988169601852292e+01,3.400000000000000000e+01
8.133940000000000000e+05,1.262706582019491597e-01,3.937843138615165994e+00,7.100000000000000000e+01
2.743620000000000000e+05,3.670487496544280193e-01,5.324302334788513669e+00,8.000000000000000000e+01
8.941540000000000000e+05,4.217620727204844933e-01,6.111636894402151299e+00,7.400000000000000000e+01
1.519650000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.676370000000000000e+05,6.851257334439345148e-02,4.839010702510714523e+00,3.100000000000000000e+01
4.449950000000000000e+05,2.007096645100912014e-01,1.107595172439006248e+01,6.700000000000000000e+01
5.372500000000000000e+05,4.599642174554747220e-01,1.862153201267234337e+01,2.800000000000000000e+01
5.485800000000000000e+05,3.812376586356815977e-01,7.523832749217091553e+00,7.700000000000000000e+01
4.477640000000000000e+05,1.932546189085359023e-01,1.437824592108111510e+01,5.700000000000000000e+01
5.893800000000000000e+05,1.671517674691539723e-01,1.489063038828136420e+01,6.000000000000000000e+01
1.489370000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.055070000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.944290000000000000e+05,1.914698820072373020e-01,1.015614320804113646e+01,6.700000000000000000e+01
5.288530000000000000e+05,7.662629667083332985e-02,2.792927482039975207e+00,5.300000000000000000e+01
8.070820000000000000e+05,2.640940738637836960e-01,1.042303182116913263e+01,2.200000000000000000e+01
4.331770000000000000e+05,3.107382852350210056e-01,2.707045797236620643e+01,4.700000000000000000e+01
4.229820000000000000e+05,1.814873255245655348e-01,8.975841139444135308e+00,1.900000000000000000e+01
4.998570000000000000e+05,2.984807179009504319e-01,2.211736145604455572e+01,2.500000000000000000e+01
3.040180000000000000e+05,1.980177644471102782e-01,-2.617365420746307070e+00,5.400000000000000000e+01
4.253290000000000000e+05,1.553915715889087890e-01,7.908807303072345363e+00,4.800000000000000000e+01
2.495040000000000000e+05,5.329324977911345518e-02,5.976478396629207879e+00,3.700000000000000000e+01
7.485110000000000000e+05,2.758846959103810059e-01,1.882196957207328580e+01,5.400000000000000000e+01
7.875790000000000000e+05,2.476999235474268979e-01,2.023201655871996252e+01,7.000000000000000000e+01
2.837140000000000000e+05,1.971089328514306627e-01,1.231349667205375731e+01,5.300000000000000000e+01
3.215900000000000000e+05,1.856190890959176221e-01,6.175363830462020864e+00,3.100000000000000000e+01
1.321270000000000000e+05,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.807920000000000000e+05,1.434286681897316562e-01,6.514165140171108703e+00,2.800000000000000000e+01
9.765180000000000000e+05,3.739829832743687410e-01,6.648467261635369052e-01,7.100000000000000000e+01
7.097670000000000000e+05,2.877324480070544421e-01,1.704323079474532676e+01,3.000000000000000000e+01
3.575230000000000000e+05,4.708450327642917377e-01,9.307026785593039975e+00,8.300000000000000000e+01
6.527470000000000000e+05,1.658055145319700108e-01,6.981190333395222325e+00,4.300000000000000000e+01
7.540780000000000000e+05,2.118572127389936610e-01,1.577570196759776167e+00,6.200000000000000000e+01
6.798690000000000000e+05,2.021523824833715566e-01,1.179347855372683540e+01,2.900000000000000000e+01
8.128930000000000000e+05,1.335844766734619327e-01,1.024995093261303047e+01,4.700000000000000000e+01
7.435980000000000000e+05,3.456421748482699785e-01,1.297257532278558578e+01,2.500000000000000000e+01
8.144340000000000000e+05,1.945840555648588599e-01,1.485661178028358620e+01,7.200000000000000000e+01
3.010360000000000000e+05,1.947561239573443181e-01,1.067258963545180350e+00,7.500000000000000000e+01
2.583240000000000000e+05,3.688489027818683819e-02,2.511281597660246057e+00,4.000000000000000000e+01
2.714660000000000000e+05,1.113140369609799812e-01,2.089174823658912938e+00,4.800000000000000000e+01
2.333330000000000000e+05,7.025337497157529976e-02,1.118084241822722191e+01,3.800000000000000000e+01
4.506250000000000000e+05,2.527630088145815801e-01,3.435035839626063403e+00,2.200000000000000000e+01
8.113160000000000000e+05,1.232377631967175036e-01,3.706090249090455924e+00,5.400000000000000000e+01
2.177710000000000000e+05,9.494443814041408913e-02,2.136384958756386254e+01,4.400000000000000000e+01
8.007970000000000000e+05,3.421259046491178513e-01,2.099983533722239315e+01,4.200000000000000000e+01
3.215780000000000000e+05,2.052789184893713259e-01,1.311041160217792267e+01,4.800000000000000000e+01
2.133310000000000000e+05,2.376004477190518105e-01,1.235940761291693946e+01,2.800000000000000000e+01
